ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,ma20,ma60,return,amplitude,turnover,turnover_rate,volume_ratio,price_change_5d,price_change_10d,ma_arrangement,box_size,is_yang,is_yin,yang_count_7d,yin_count_7d,adx,boll_width,gap_up,gap_down,high_drawdown,high_drawdown_flag,volatility_5d,atr,range,range_change,limit_up,limit_down,limit_up_count_7d,one_word_limit,t_limit,limit_up_open,failed_limit_up,trend_pullback,pullback_ratio,one_word_count_7d,yesterday_is_yang,yesterday_box_size,yesterday_high_drawdown,yesterday_one_word_limit,yesterday_t_limit,yesterday_failed_limit,yesterday_volume_ratio,yesterday_volume_up,yesterday_volume_down,ma5_slope,yesterday_trend_reversal,trend_slope_20d,is_trend_pullback,pullback_from_high,pullback_from_low,long_consolidation,breakout_high,consolidation_breakout,bottom_limit_up,bottom_limit_up_volume
600519.SH,20230601,1618.0,1674.99,1618.0,1635.92,1628.9,7.02,0.431,28645.25,4708722.933,1662.534,1689.462,1702.36,1742.2386666666669,0.004309656823623387,3.498680090858862,1.2018512921109483,1.2018512921613735,1.1179233571392277,-0.03825984714873598,-0.03257244234180956,-1,0.03498680090858862,1,0,1.0,6.0,26.199817410990587,0.07014765482355696,0,0,2.3325512391118712,0,0.1714465042107375,33.36071440955762,0.03498680090858862,0.4947024350266165,0,0,0.0,0,0,0,0,0,0.007492177603585793,0.0,0.0,0.023407201385850156,0.0,0.0,0.0,0.0,1.5153940741265595,0,1,-13.015999999999849,0,-3.854827067669171,-1,,0.004309656823623293,1,0,0,0,0
600519.SH,20230602,1645.0,1673.15,1636.11,1670.6,1635.92,34.68,2.1199,25058.02,4163116.244,1658.5420000000001,1686.5720000000001,1698.39,1739.963,0.021199080639640044,2.2641693970365413,1.041850179376129,1.0418501794194466,0.9288657267799507,-0.01180673859549497,-0.01700500147102091,-1,0.022641693970365414,1,0,2.0,5.0,27.263641701929718,0.06713128360049246,0,0,0.15240713624003716,0,0.26930298964872734,33.63709195173208,0.022641693970365414,-0.3528504069428282,0,0,0.0,0,0,0,0,1,0.00880773595121495,0.0,1.0,0.03498680090858862,0.0,0.0,0.0,0.0,1.1179233571392277,0,0,-3.991999999999962,0,-3.5563308270676686,-1,,0.025600098225796435,1,0,0,0,0
600519.SH,20230605,1666.16,1682.88,1663.0,1665.0,1670.6,-5.6,-0.3352,16200.5,2704294.313,1653.7420000000002,1678.4720000000002,1695.614,1737.908,-0.0033520890697952277,1.189991619777332,0.6982094153004936,0.6982094153305851,0.607606214914637,-0.014209591474245165,-0.046391752577319534,-1,0.01189991619777332,0,1,2.0,5.0,27.725591051955554,0.06820881363691927,0,0,1.0624643468340051,0,0.269096701433094,32.65444252660837,0.01189991619777332,-0.4744246515588221,0,0,0.0,0,0,0,0,1,0.017619435196058342,0.0,1.0,0.022641693970365414,0.0,0.0,0.0,0.0,0.9288657267799507,0,0,-4.7999999999999545,0,-3.6839097744360902,-1,,0.02216219534655283,1,0,0,0,0
600519.SH,20230606,1670.0,1684.0,1651.55,1666.99,1665.0,1.99,0.1195,19913.92,3326778.183,1653.482,1672.716,1692.8635,1736.1841666666667,0.0011951951951951756,1.9489489489489518,0.8761180624700944,0.8761180625086394,0.7854061687091094,-0.000779241019247201,-0.03337682293931743,-1,0.019489489489489517,0,1,2.0,5.0,28.448149883250814,0.06826201459022618,0,0,1.010095011876484,0,0.2557354615203202,32.639839488993495,0.019489489489489517,0.6377837596147389,0,0,0.0,0,0,0,0,1,0.01845680811765718,0.0,0.0,0.01189991619777332,0.0,0.0,0.0,0.0,0.607606214914637,0,0,-0.2600000000002183,0,-3.676203007518796,-1,,0.02338387869114121,1,0,0,0,0
600519.SH,20230607,1672.99,1678.8,1650.0,1650.9,1666.99,-16.09,-0.9652,17889.64,2971782.064,1657.882,1666.716,1689.1585,1734.1988333333331,-0.009652127487267403,1.727664833022391,0.7920825921540855,0.7920825921891558,0.8304745832990196,0.013506047025600099,-0.035069261792039286,-1,0.01727664833022391,0,1,2.0,5.0,29.15888576117331,0.06933511739903585,0,0,1.6619013581129296,0,0.1838063528505381,32.36556523977967,0.01727664833022391,-0.11354023205476826,0,0,0.0,0,0,0,0,0,0.012617303282139435,0.0,0.0,0.019489489489489517,0.0,0.0,0.0,0.0,0.7854061687091094,0,0,4.400000000000091,0,-3.768263157894736,-1,,0.013506047025600097,1,0,0,0,0
600519.SH,20230608,1655.83,1675.0,1650.01,1668.0,1650.9,17.1,1.0358,14702.72,2441569.677,1664.298,1663.416,1686.705,1732.8321666666666,0.010357986552789411,1.5137197892058882,0.6517624207522943,0.6517624207811865,0.784021295838097,0.01960976086850219,-0.01940035273368612,0,0.015137197892058881,1,0,3.0,4.0,29.81885479067277,0.0685151053423913,0,0,0.417910447761194,0,0.19189785099886744,31.838739151223983,0.015137197892058881,-0.12383480853877515,0,0,0.0,0,0,0,0,0,0.006430338797499004,0.0,0.0,0.01727664833022391,0.0,0.0,0.0,0.0,0.8304745832990196,0,0,6.41599999999994,1,-3.62981954887218,-1,,0.024003929031861937,1,0,0,0,0
600519.SH,20230609,1671.99,1677.97,1666.0,1666.0,1668.0,-2.0,-0.1199,17580.41,2938014.322,1663.378,1660.9599999999998,1684.685,1731.2321666666664,-0.0011990407673860837,0.7176258992805772,0.7825897167980438,0.7825897168328807,1.0187149448255297,-0.0027535017359031633,-0.014527730456180166,0,0.007176258992805772,0,1,3.0,4.0,30.2386567837847,0.06851337252767759,0,0,0.7133619790580301,0,0.11588107003753384,30.419543497565126,0.007176258992805772,-0.5259189287225672,0,0,0.0,0,0,0,0,0,0.00877250991656743,0.0,1.0,0.015137197892058881,0.0,0.0,0.0,0.0,0.784021295838097,0,0,-0.9200000000000728,0,-3.6146315789473666,-1,,0.0227761065749892,1,0,0,0,0
600519.SH,20230612,1666.02,1708.0,1661.52,1696.0,1666.0,30.0,1.8007,27029.44,4562308.599,1669.578,1661.6599999999999,1683.67,1730.0655,0.01800720288115243,2.789915966386556,1.199769273720635,1.1997692737738896,1.3916040517677133,0.018618618618618576,0.00414446417998815,0,0.027899159663865556,1,0,3.0,4.0,28.929005492383453,0.06669322737916766,0,0,0.702576112412178,0,0.16978490091059,31.566718962024762,0.027899159663865556,2.8877024494008054,0,0,0.0,0,0,0,0,0,0.023013000890045286,0.0,0.0,0.007176258992805772,0.0,0.0,0.0,0.0,1.0187149448255297,0,0,6.2000000000000455,1,-2.9538045112781943,0,,0.04119344342808024,1,0,0,0,0
600519.SH,20230613,1693.88,1704.61,1685.0,1699.0,1696.0,3.0,0.1769,14662.54,2485398.902,1675.98,1664.7310000000002,1683.4555,1729.2001666666665,0.001768867924528239,1.156249999999994,0.6619416762619044,0.6619416762917878,0.7980503947379164,0.019202274758696847,0.01840807053929483,0,0.011562499999999941,1,0,3.0,4.0,27.712900721796583,0.06638174409405517,0,0,0.32910753779456303,0,0.16929093441624943,30.712667607594415,0.011562499999999941,-0.5855609939759059,0,0,0.0,0,0,0,0,0,0.017082542751106745,0.0,1.0,0.027899159663865556,0.0,0.0,0.0,0.0,1.3916040517677133,0,0,6.402000000000044,1,-2.4250150375939845,0,,0.04303517711338935,1,0,0,0,0
600519.SH,20230614,1719.0,1734.24,1706.21,1726.88,1699.0,27.88,1.641,31505.8,5438040.356,1691.1760000000002,1674.529,1684.7495000000004,1728.7816666666665,0.0164096527369042,1.649793996468509,1.3765656752888522,1.3765656753489979,1.4934361108564573,0.046023381186019785,0.060151022162195256,0,0.016497939964685092,1,0,4.0,3.0,26.218895083117125,0.06953457297983937,1,0,0.4243933942245537,0,0.13613321394257008,31.036048492766245,0.016497939964685092,0.4268488618106099,0,0,0.0,0,0,0,0,0,0.025463937520399917,0.0,1.0,0.011562499999999941,0.0,0.0,0.0,0.0,0.7980503947379164,0,0,15.19600000000014,0,-1.527646616541352,0,,0.06015102216219535,1,0,0,0,0
600519.SH,20230615,1730.34,1755.65,1723.0,1755.0,1726.88,28.12,1.6284,25222.57,4395900.802,1708.5760000000002,1686.4370000000004,1687.9495000000002,1728.9983333333332,0.016283702399703337,1.8906930417863483,1.0877699268476908,1.0877699268946028,1.0871726185242234,0.05215827338129486,0.0727908455181181,0,0.018906930417863482,1,0,5.0,2.0,25.597703060041287,0.07831966371082101,0,0,0.03702332469456275,0,0.14582339163696323,31.151330743282948,0.018906930417863482,0.1460176517998606,0,0,0.0,0,0,0,0,0,0.02755159852415101,0.0,1.0,0.016497939964685092,0.0,0.0,0.0,0.0,1.4934361108564573,0,0,17.40000000000009,0,-0.42537593984962246,0,,0.07741420590582596,1,0,0,0,0
600519.SH,20230616,1757.0,1800.0,1750.1,1797.69,1755.0,42.69,2.4325,37917.89,6742301.361,1734.914,1699.146,1692.859,1730.1331666666667,0.024324786324786407,2.8433048433048485,1.5967949295235304,1.5967949295907746,1.3905816152533583,0.07904561824729894,0.07607446426433628,1,0.028433048433048485,1,0,6.0,1.0,26.224302728400936,0.09637690827928663,0,0,0.1283333333333303,0,0.13139666325537333,32.49052140447703,0.028433048433048485,0.5038426547645523,0,0,0.0,0,0,0,0,0,-0.008753171626950917,0.0,1.0,0.018906930417863482,0.0,0.0,0.0,0.0,1.0871726185242234,0,0,26.337999999999738,0,1.32472180451128,0,0.0,,1,0,0,0,0
600519.SH,20230619,1790.0,1797.95,1738.0,1744.0,1797.69,-53.69,-2.9866,31699.92,5584248.725,1744.514,1707.0459999999998,1692.759,1729.6165,-0.029866105947076504,3.3348352608069267,1.3624395275665644,1.362439527625121,1.1240411231305412,0.028301886792452935,0.047447447447447555,1,0.033348352608069266,0,1,5.0,2.0,26.262712133119862,0.09607976435735781,0,0,3.0006396173419754,1,0.3417594207110061,34.45191273272867,0.033348352608069266,0.17287292238800522,0,0,0.0,0,0,0,0,1,0.003733991243406414,0.0,1.0,0.028433048433048485,0.0,0.0,0.0,0.0,1.3905816152533583,0,0,9.599999999999909,0,2.8943759398496267,1,0.029866105947076556,,1,0,0,0,0
600519.SH,20230620,1740.0,1765.0,1735.0,1743.46,1744.0,-0.54,-0.031,20946.74,3659824.529,1753.4060000000002,1714.693,1693.7044999999998,1729.118333333333,-0.00030963302752295974,1.7201834862385321,0.8925030876191385,0.8925030876571666,0.7110572592355423,0.026168334314302655,0.045873100618480045,1,0.017201834862385322,1,0,6.0,1.0,26.163532414921054,0.09823980873188651,0,0,1.2203966005665703,0,0.3436114270191521,34.13391896610519,0.017201834862385322,-0.4841773725811268,0,0,0.0,0,0,0,0,1,0.010497283572658115,0.0,0.0,0.033348352608069266,1.0,0.0,0.0,0.0,1.1240411231305412,0,0,8.89200000000028,0,4.1206390977443625,1,0.030166491441794757,,1,0,0,0,0
600519.SH,20230621,1740.0,1756.6,1735.0,1735.83,1743.46,-7.63,-0.4376,17720.61,3088635.934,1755.196,1723.1860000000001,1694.9510000000002,1728.4678333333331,-0.004376355064068083,1.2389157193167557,0.7562657845253901,0.7562657845576654,0.6636548310723281,0.005182757342722111,0.0514446665455206,1,0.012389157193167556,0,1,5.0,2.0,26.071436962307875,0.10019997837486289,0,0,1.182397813958783,0,0.33305750796397976,33.23863903995481,0.012389157193167556,-0.2797769951705261,0,0,0.0,0,0,0,0,1,0.011506407261639106,0.0,1.0,0.017201834862385322,0.0,0.0,0.0,0.0,0.7110572592355423,0,0,1.7899999999997362,0,4.993939849624061,1,0.03441082722827636,,1,0,0,0,0
600519.SH,20230626,1720.11,1730.0,1695.0,1709.0,1735.83,-26.83,-1.5457,23992.68,4098619.51,1745.9959999999999,1727.286,1695.351,1727.3075,-0.015456582729875601,2.0163264835842223,1.0206143407343167,1.0206143407777322,0.9069047392972247,-0.026210826210826266,0.024580335731414937,1,0.020163264835842222,0,1,4.0,3.0,24.316293516646017,0.10039501971285578,0,1,1.2138728323699421,0,0.3184710137381901,33.78087910852946,0.020163264835842222,0.6274928569767422,0,0,0.0,0,0,0,0,1,0.029207397955092605,0.0,0.0,0.012389157193167556,0.0,0.0,0.0,0.0,0.6636548310723281,0,0,-9.200000000000045,0,5.290150375939851,1,0.04933553616029463,,1,0,0,0,0
600519.SH,20230627,1709.99,1719.7,1700.09,1711.05,1709.0,2.05,0.12,15174.46,2598138.744,1728.6680000000001,1731.791,1696.3755,1726.3618333333334,0.0011995318899942209,1.1474546518431905,0.6498073450434365,0.6498073450712629,0.692680044563165,-0.04819518381923471,0.027040816326530548,0,0.011474546518431905,1,0,4.0,3.0,22.686517459960005,0.10061455211739756,0,0,0.5029947083793738,0,0.20623285230613422,32.76867345792022,0.011474546518431905,-0.43091822619743847,0,0,0.0,0,0,0,0,0,-0.0051878093422219156,0.0,0.0,0.020163264835842222,0.0,0.0,0.0,0.0,0.9069047392972247,0,0,-17.327999999999747,1,5.438774436090224,1,0.04819518381923474,,1,0,0,0,0
600519.SH,20230628,1713.18,1734.0,1711.0,1728.38,1711.05,17.33,1.0128,18573.56,3199294.221,1725.5439999999999,1735.029,1698.3445,1725.4715,0.010128283802343763,1.3442038514362527,0.794001389822024,0.7940013898559667,0.9632784814131188,-0.008956422018348564,0.019091981132075553,0,0.013442038514362526,1,0,4.0,3.0,21.679875019730385,0.10172181612628554,0,0,0.3241061130334424,0,0.14777694689838067,32.07091106806878,0.013442038514362526,0.1714657736382157,0,0,0.0,0,0,0,0,0,0.004900483557649142,0.0,1.0,0.011474546518431905,0.0,0.0,0.0,0.0,0.692680044563165,0,0,-3.124000000000251,0,5.779526315789474,1,0.03855503451651839,,1,0,0,0,0
600519.SH,20230629,1731.0,1734.99,1713.01,1713.71,1728.38,-14.67,-0.8488,14231.16,2446524.134,1719.5939999999998,1736.5,1700.6154999999999,1724.2,-0.008487716821532376,1.2717110820537159,0.6246876815913143,0.6246876816187354,0.7933308113824941,-0.01706376974521928,0.008658034137728032,0,0.01271711082053716,0,1,3.0,4.0,20.780006678956642,0.10053172025949698,0,0,1.2265200375794658,0,0.1539846624861168,31.35013170606387,0.01271711082053716,-0.05392989263129977,0,0,0.0,0,0,0,0,0,0.008953276180307786,0.0,1.0,0.013442038514362526,0.0,0.0,0.0,0.0,0.9632784814131188,0,0,-5.9500000000000455,0,5.524488721804511,1,0.04671550712303012,,1,0,0,0,0
600519.SH,20230630,1700.0,1708.99,1686.48,1691.0,1687.8,3.2,0.1896,20458.69,3472586.73,1710.628,1732.9119999999998,1703.7205000000001,1722.3833333333334,-0.013251950446691696,1.333688825690247,0.9317902275211348,0.9317902275635731,1.1067060620108826,-0.025826261788308713,-0.02077735569350514,0,0.013336888256902471,0,1,3.0,4.0,19.687593541933428,0.09286911942736316,0,1,1.0526685352167073,0,0.169632191535718,31.055836584202165,0.013135244586306896,0.032879619566928975,0,0,0.0,0,0,0,0,0,-0.0009575430777468392,0.0,0.0,0.01271711082053716,0.0,0.0,0.0,0.0,0.7933308113824941,0,0,-8.965999999999894,0,4.254774436090226,0,0.05934838598423535,,1,0,0,0,0
600519.SH,20230703,1699.0,1725.28,1692.0,1724.1,1691.0,33.1,1.9574,19139.09,3286737.792,1713.648,1729.8220000000001,1708.1294999999998,1720.785,0.019574216439976366,1.9680662329982244,0.8909768614834279,0.8909768615249054,1.092701208171647,0.00883557636044463,-0.017606837606837678,0,0.019680662329982244,1,0,3.0,4.0,18.500869410143938,0.08559828685100454,0,0,0.06839469535380134,0,0.21268829802682404,31.286133971044865,0.019680662329982244,0.49830954426983065,0,0,0.0,0,0,0,0,0,0.006787858416664369,0.0,0.0,0.013336888256902471,0.0,0.0,0.0,0.0,1.1067060620108826,0,0,3.019999999999982,0,3.475375939849624,1,0.04093586769687774,,1,0,0,0,0
600519.SH,20230704,1724.2,1734.44,1718.08,1730.6,1724.1,6.5,0.377,12472.38,2155553.635,1717.5580000000002,1723.113,1711.1295000000002,1719.5938333333334,0.0037700829418247928,0.9489008758192755,0.5981458809665466,0.5981458809952322,0.7347509651854587,0.011425732737208039,-0.03732011637156585,0,0.009489008758192755,1,0,4.0,3.0,17.72317825013617,0.08369793542567085,0,0,0.22139710800028514,0,0.2129890582119029,30.21998154454167,0.009489008758192755,-0.5178511475329339,0,0,0.0,0,0,0,0,0,0.009829071274448858,0.0,1.0,0.019680662329982244,0.0,0.0,0.0,0.0,1.092701208171647,0,0,3.9100000000003092,1,3.2038120300751856,0,0.03732011637156581,,1,0,0,0,0
600519.SH,20230705,1730.0,1731.97,1700.0,1715.38,1730.6,-15.22,-0.8795,14745.39,2523960.725,1714.9579999999999,1720.2509999999997,1713.6485,1717.9403333333332,-0.008794637697908114,1.8473361839824356,0.7096300994791526,0.7096300995133039,0.9096846744303377,-0.007521494115877325,-0.016410550458715534,0,0.018473361839824357,0,1,4.0,3.0,16.609414666251574,0.07984618075383758,0,0,0.957868785256091,0,0.21179613157978797,30.344982862788697,0.018473361839824357,0.9468168183399097,0,0,0.0,0,0,0,0,0,0.00991977646099798,0.0,1.0,0.009489008758192755,0.0,0.0,0.0,0.0,0.7347509651854587,0,0,-2.600000000000364,0,2.5361729323308255,1,0.04578653716714225,,1,0,0,0,0
600519.SH,20230706,1709.16,1733.0,1700.0,1702.98,1715.38,-12.4,-0.7229,15140.62,2589459.002,1712.8120000000004,1716.203,1715.4479999999999,1716.374,-0.00722871900103772,1.923771992211638,0.7371172073409916,0.7371172073768779,0.9237022667115851,-0.006261269409643444,-0.023218198295343773,0,0.01923771992211638,0,1,3.0,4.0,15.534905851956458,0.07604965468020515,0,0,1.7322562031159827,0,0.20933028087892752,30.534626944018076,0.01923771992211638,0.041376230754287535,0,0,0.0,0,0,0,0,0,0.011786465765069164,0.0,0.0,0.018473361839824357,0.0,0.0,0.0,0.0,0.9096846744303377,0,0,-2.1459999999995034,1,1.6470526315789455,0,0.05268427815696813,,1,0,0,0,0
600519.SH,20230707,1701.0,1708.99,1690.0,1690.03,1702.98,-12.95,-0.7604,15167.42,2571458.553,1712.618,1711.623,1717.4045,1714.6913333333334,-0.007604317138193095,1.115104111616109,0.74334777419314,0.7433477742295712,0.9892023598804669,-0.0005736250739207804,-0.026385072270902032,0,0.011151041116161088,0,1,2.0,5.0,14.92107726729939,0.06924427423455003,0,0,1.109427205542457,0,0.19193932453642734,29.71001073373107,0.011151041116161088,-0.4203553663684725,0,0,0.0,0,0,0,0,0,-0.0021183941778025977,0.0,0.0,0.01923771992211638,0.0,0.0,0.0,0.0,0.9237022667115851,0,0,-0.19400000000041473,0,0.26475939849623925,0,0.05988796733585884,,1,0,0,0,0
600519.SH,20230710,1705.0,1714.96,1700.0,1700.9,1690.03,10.87,0.6432,13477.41,2298241.728,1707.9779999999998,1710.813,1719.0494999999999,1713.5113333333334,0.00643183848807416,0.8851913871351418,0.6625104661296722,0.6625104661622393,0.9490703379367865,-0.013456296038512727,-0.004739613809245147,-1,0.008851913871351418,0,1,2.0,5.0,14.092017713191057,0.06468326603556741,0,0,0.8198441946167808,0,0.11418549507383464,29.36858139560743,0.008851913871351418,-0.20618050107245767,0,0,0.0,0,0,0,0,0,0.004087874668174999,0.0,0.0,0.011151041116161088,0.0,0.0,0.0,0.0,0.9892023598804669,0,0,-4.6400000000001,0,-0.7510902255639099,-1,,0.02094837935174075,1,0,0,0,0
600519.SH,20230711,1710.0,1715.17,1702.1,1710.0,1700.9,9.1,0.535,12582.7,2151079.27,1703.8579999999997,1710.7079999999999,1721.2495,1712.919666666667,0.005350108765947326,0.7684167205597132,0.626221395338134,0.6262213953693001,0.8846908760272658,-0.011903386108863878,-0.0006136582800034818,-1,0.007684167205597133,0,0,2.0,4.0,13.312707489726657,0.05838918123586892,0,0,0.301427846802362,0,0.12020515310227604,28.290111295921182,0.007684167205597133,-0.13192024716074258,0,0,0.0,0,0,0,0,1,0.006639050906824603,0.0,0.0,0.008851913871351418,0.0,0.0,0.0,0.0,0.9490703379367865,0,0,-4.120000000000118,0,-1.7179924812030087,-1,,0.011816358289497836,1,0,0,0,0
600519.SH,20230712,1713.04,1723.0,1711.33,1713.8,1710.0,3.8,0.2222,13284.67,2280785.351,1703.5420000000001,1709.25,1722.1395,1713.248,0.0022222222222221255,0.6824561403508814,0.6845716090416933,0.68457160907697,0.9536347559223014,-0.0009210787114226626,-0.008435644939191689,-1,0.006824561403508815,1,0,2.0,4.0,12.495667763891001,0.05696048900081403,0,0,0.5339524085896719,0,0.1079212907796143,27.19796048906967,0.006824561403508815,-0.1118671391562358,0,0,0.0,0,0,0,0,1,0.011422084104765163,0.0,0.0,0.007684167205597133,0.0,0.0,0.0,0.0,0.8846908760272658,0,0,-0.3159999999995762,0,-2.2230902255639116,-1,,0.014064839085696694,1,0,0,0,0
600519.SH,20230713,1721.99,1745.41,1719.01,1738.4,1713.8,24.6,1.4354,25806.54,4479772.5,1710.6260000000002,1711.7189999999998,1724.1095,1713.5046666666667,0.014354066985646119,1.5404364569961542,1.2927175578792724,1.292717557944028,1.606508020419643,0.020798834983382086,0.01440733846450093,-1,0.015404364569961542,1,0,2.0,4.0,12.656641528936415,0.05606474071659512,0,0,0.40162483313376174,0,0.12616247685734014,27.513106168421842,0.015404364569961542,1.257194808451934,0,0,0.0,0,0,0,0,1,0.020334076531047626,0.0,1.0,0.006824561403508815,0.0,0.0,0.0,0.0,0.9536347559223014,0,0,7.08400000000006,0,-2.356157894736843,0,,0.02862079371372113,1,0,0,0,0
600519.SH,20230714,1756.0,1758.5,1741.2,1753.0,1738.4,14.6,0.8399,18550.3,3245530.255,1723.22,1717.9189999999999,1725.4154999999998,1714.1643333333334,0.008398527381500154,0.9951679705476273,0.9603970750060369,0.9603970750557591,1.1081207269345563,0.03725969361490633,0.03666469544648132,0,0.009951679705476273,0,1,2.0,4.0,13.270395356851695,0.057892664268142775,0,0,0.31276656241114587,0,0.07156438956894597,26.98359858496313,0.009951679705476273,-0.3539701257861675,0,0,0.0,0,0,0,0,0,0.02047329998491195,0.0,1.0,0.015404364569961542,0.0,0.0,0.0,0.0,1.606508020419643,1,0,12.593999999999824,1,-1.8996917293233082,0,,0.03725969361490626,1,0,0,0,0
600519.SH,20230717,1751.0,1751.0,1726.6,1729.97,1753.0,-23.03,-1.3137,14336.48,2482069.846,1729.034,1718.506,1724.164,1713.7805,-0.013137478608100439,1.3918996006845459,0.7637594833372178,0.7637594833779062,0.847703584254102,0.017090951849020986,0.003404674902848015,0,0.01391899600684546,0,1,2.0,4.0,13.113700168694805,0.055839431041033415,0,0,1.2010279840091362,0,0.16337022766260967,26.941912971751485,0.01391899600684546,0.39865795712718,0,0,0.0,0,0,0,0,0,0.012704203618899278,0.0,0.0,0.009951679705476273,0.0,0.0,0.0,0.0,1.1081207269345563,0,0,5.814000000000078,0,-1.3675037593984964,0,,0.023632716578995672,1,0,0,0,0
600519.SH,20230718,1733.58,1734.51,1721.0,1722.8,1729.97,-7.17,-0.4145,14737.65,2544005.063,1731.5939999999998,1717.726,1720.4195,1713.1938333333335,-0.0041445805418591775,0.7809383977756834,0.8367995692897032,0.8367995693372164,0.8497688536923673,0.007485380116958984,-0.004507107361608642,0,0.007809383977756834,0,1,2.0,4.0,12.70245001164584,0.039939450911641534,0,0,0.6751186213973996,0,0.1701329526327728,25.982490616626375,0.007809383977756834,-0.43894056913902957,0,0,0.0,0,0,0,0,0,0.0016839975190490193,0.0,0.0,0.01391899600684546,0.0,0.0,0.0,0.0,0.847703584254102,0,0,2.559999999999718,0,-0.22605263157894656,0,,0.019390188339851944,1,0,0,0,0
600519.SH,20230719,1715.01,1728.0,1713.8,1723.0,1722.8,0.2,0.0116,12483.22,2147704.435,1733.434,1718.488,1719.3695,1712.5938333333334,0.0001160900859067393,0.824239609937314,0.7496939313757358,0.7496939314207596,0.7264934931004995,0.005368187653168377,0.004442164418379635,0,0.00824239609937314,1,0,3.0,3.0,11.980703648218139,0.03797987545079033,0,0,0.28935185185185186,0,0.17025674143310965,25.140884144010208,0.00824239609937314,0.055447666915807714,0,0,0.0,0,0,0,0,0,-0.0031348179394196543,0.0,0.0,0.007809383977756834,0.0,0.0,0.0,0.0,0.8497688536923673,0,0,1.8400000000001455,0,0.18313533834586523,1,0.017113519680547633,,1,0,0,0,0
600519.SH,20230720,1727.99,1748.98,1722.0,1724.0,1723.0,1.0,0.058,16692.65,2897176.49,1730.554,1720.5900000000001,1718.3965,1712.2958333333333,0.0005803830528148257,1.5658734764944875,1.0154678220793805,1.0154678221411546,1.0867568225644952,-0.008283479061205745,0.012343069208094137,1,0.015658734764944875,0,1,3.0,4.0,12.159999220546101,0.03588250713195079,0,0,1.4282610435796876,0,0.12480707535464976,25.272249562295194,0.015658734764944875,0.8997794544399256,0,0,0.0,0,0,0,0,1,0.00494292579139402,0.0,1.0,0.00824239609937314,0.0,0.0,0.0,0.0,0.7264934931004995,0,0,-2.8799999999998818,0,0.6296616541353397,1,0.01654306902452938,,1,0,0,0,0
600519.SH,20230721,1731.88,1772.5,1726.0,1771.3,1724.0,47.3,2.7436,39377.4,6931535.726,1734.214,1728.7169999999999,1720.17,1713.0596666666668,0.02743619489559168,2.697215777262181,2.2474115462172257,2.247411546345494,2.016718667095508,0.01043924700513399,0.04808790376502192,1,0.02697215777262181,1,0,3.0,4.0,13.111180059882974,0.044072772888500006,0,0,0.06770098730606744,0,0.2406596938687769,26.93137459355982,0.02697215777262181,0.7224991787334079,0,0,0.0,0,0,0,0,0,0.004736439678148107,0.0,0.0,0.015658734764944875,0.0,0.0,0.0,0.0,1.0867568225644952,0,0,3.6599999999998545,1,1.6606917293233077,0,0.0,,1,0,0,0,0
600519.SH,20230724,1750.52,1771.15,1750.52,1771.15,1771.3,-0.15,-0.0085,19713.37,3476648.177,1742.45,1735.7419999999997,1723.2775000000001,1714.1621666666665,-8.468356574264924e-05,1.1646813075142612,1.139023292936465,1.139023293002277,0.9569198525614806,0.023803880992155912,0.04130166382503386,1,0.011646813075142613,1,0,3.0,4.0,13.994419410695784,0.050496558962787194,0,0,0.0,0,0.20329371137577518,26.49199069401983,0.011646813075142613,-0.5681912743753578,0,0,0.0,0,0,0,0,0,-0.004631409796550797,0.0,1.0,0.02697215777262181,0.0,0.0,0.0,0.0,2.016718667095508,1,0,8.236000000000104,1,2.2126090225563915,1,8.468356574259786e-05,,1,0,0,0,0
600519.SH,20230725,1800.0,1828.88,1799.99,1828.55,1771.15,57.4,3.2408,43086.46,7837450.019,1763.6,1747.5970000000002,1729.1525000000001,1715.7983333333334,0.032408322276487045,1.6311436072608247,2.303736680121095,2.3037366802442705,1.6401006142984063,0.061382632923148384,0.0693274853801169,1,0.016311436072608248,1,0,4.0,3.0,16.240019483069265,0.07261608116128314,1,0,0.01804383010367846,0,0.2599264198556492,28.723277073018412,0.016311436072608248,0.4005063846539425,0,0,0.0,0,0,0,0,0,-0.020633930596507203,0.0,1.0,0.011646813075142613,0.0,0.0,0.0,0.0,0.9569198525614806,0,0,21.149999999999864,0,3.5234360902255633,0,0.0,,1,0,0,0,0
600519.SH,20230726,1828.55,1835.99,1815.08,1828.55,1828.55,0.0,0.0,19611.45,3580171.484,1784.7100000000003,1759.0720000000001,1734.1609999999996,1717.209,0.0,1.1435290257307746,1.045678955185056,1.0456789552408114,0.7080900363969641,0.061259431224608196,0.0669564710001167,1,0.011435290257307747,0,0,4.0,2.0,18.45890544504703,0.0879618221147756,0,0,0.4052309653102716,0,0.26026445782393465,28.1651858535171,0.011435290257307747,-0.2989403136299569,0,0,0.0,0,0,0,0,0,-0.01701677023157805,0.0,1.0,0.016311436072608248,0.0,0.0,0.0,0.0,1.6401006142984063,1,0,21.110000000000355,0,4.931203007518798,0,0.0,,1,0,0,0,0
