strategy_name,stock_code,stock_name,trade_date,buy_price,sell_price,sell_date,return_rate,profit,is_profitable,sell_tick_steps,date,daily_budget,daily_investment,daily_return,daily_ratio,daily_real_return_rate,daily_budget_return_rate,has_trade,base_budget_return,remaining_budget_return,base_budget_return_rate,remaining_budget_return_rate,base_budget,remaining_budget,trade_count
倒接力31,002630.SZ,未知,2024-10-16,3.08,3.35,2024-10-17,0.0876623376623376,26838.0,True,82,2024-10-16,229675.0,75130.0,5605.0,0.3271144007837161,0.02440404919995646,0.07460401969918808,True,5605.0,0.0,0.074040392116049,0.0,75701.92215101815,153973.07784898183,5
倒接力31,000402.SZ,未知,2024-10-17,3.5,3.12,2024-10-18,-0.1085714285714285,-36138.0,False,26,2024-10-17,235280.0,77109.0,-6596.999999999998,0.3277329139748385,-0.02803893233594015,-0.08555421546123018,True,-6596.999999999998,0.0,-0.08506840515106313,0.0,77549.35558372288,157730.64441627712,4
倒接力31,002625.SZ,未知,2024-10-18,32.69,37.54,2024-10-22,0.1483634138880392,43650.0,True,385,2024-10-18,228683.0,67322.0,11512.0,0.2943900508564257,0.0503404275787881,0.1709990790529099,True,11512.0,0.0,0.1527297772055667,0.0,75374.95444981511,153308.0455501849,5
倒接力31,600418.SH,未知,2024-10-21,34.0,35.49,2024-10-22,0.0438235294117647,14900.0,True,1234,2024-10-21,240195.0,68304.0,2676.000000000002,0.2843689502279398,0.011140947979766447,0.039177793394237555,True,2676.000000000002,0.0,0.03380095451405185,0.0,79169.36188555048,161025.6381144495,5
倒接力31,600100.SH,未知,2024-10-22,7.2,7.39,2024-10-24,0.0263888888888888,9367.0,True,389,2024-10-22,242871.0,78694.0,2596.0,0.3240156296964232,0.010688801874246,0.032988537880905784,True,2596.0,0.0,0.032429170894367206,0.0,80051.3836279087,162819.6163720913,5
倒接力31,601162.SH,未知,2024-10-23,5.51,5.8,2024-10-24,0.0526315789473684,19198.0,True,961,2024-10-23,245467.0,79836.0,5423.999999999998,0.32524127479457526,0.022096656577055156,0.06793927551480533,True,5423.999999999998,0.0,0.06703990407549891,0.0,80907.03700726667,164559.96299273334,5
倒接力31,000595.SZ,未知,2024-10-24,10.1,9.7,2024-10-25,-0.0396039603960396,-15200.0,False,2,2024-10-24,250891.0,80832.0,-2262.0000000000055,0.3221797513661311,-0.009015867448413874,-0.0279839667458433,True,-2262.0000000000055,0.0,-0.027353590204533616,0.0,82694.81201868334,168196.18798131665,5
倒接力31,002542.SZ,未知,2024-10-25,2.69,4.66,2024-10-31,0.7323420074349444,270087.0,True,-1,2024-10-25,248629.0,32400.0,23520.0,0.1303146455160098,0.09459877970791822,0.725925925925926,True,23520.0,0.0,0.2870069096273786,0.0,81949.24655485139,166679.7534451486,2
倒接力31,600696.SH,未知,2024-10-28,14.99,17.08,2024-10-29,0.1394262841894595,89033.99999999988,True,2258,2024-10-28,272149.0,85634.0,10013.999999999982,0.31465851426975666,0.03679601982737391,0.11693953336291639,True,10013.999999999982,0.0,0.11163687279951635,0.0,89701.54527692364,182447.45472307637,5
倒接力31,002423.SZ,未知,2024-10-30,19.11,22.01,2024-10-31,0.1517530088958661,110200.00000000012,True,208,2024-10-30,282163.0,87187.0,14059.0,0.30899515528258487,0.04982580990420431,0.16125110394898323,True,14059.0,0.0,0.1511684586676537,0.0,93002.20511547942,189160.79488452058,5
倒接力31,002321.SZ,未知,2024-10-31,2.19,2.36,2024-11-01,0.0776255707762556,65059.0,True,651,2024-10-31,296222.0,97095.0,5329.0,0.32777781528718325,0.01798988596390545,0.05488439157526134,True,5329.0,0.0,0.05458021330709914,0.0,97636.11530823511,198585.8846917649,5
倒接力31,002513.SZ,未知,2024-11-01,5.4,6.14,2024-11-04,0.1370370370370369,123727.99999999988,True,342,2024-11-01,301551.0,97327.0,10737.0,0.32275469157787573,0.03560591740700578,0.11031882211513763,True,10737.0,0.0,0.10802617487228579,0.0,99392.57788858899,202158.422111411,5
倒接力31,002568.SZ,未知,2024-11-04,24.15,25.24,2024-11-05,0.0451345755693581,46325.00000000012,True,492,2024-11-04,312288.0,97696.0,3264.0,0.31283943026949484,0.01045189056255764,0.033409760890926954,True,3264.0,0.0,0.03171039647007351,0.0,102931.54180775947,209356.45819224053,5
倒接力31,603019.SH,未知,2024-11-05,68.06,70.85,2024-11-06,0.0409932412577136,43803.0,True,46,2024-11-05,315552.0,88951.0,3153.999999999998,0.2818901480580063,0.009995183044315986,0.03545772391541408,True,3153.999999999998,0.0,0.03032477380328181,0.0,104007.3710181695,211544.6289818305,5
倒接力31,600751.SH,未知,2024-11-06,3.18,3.06,2024-11-07,-0.0377358490566038,-42144.0,False,2,2024-11-06,318706.0,104254.0,-4804.0,0.3271165274579079,-0.015073453276687606,-0.046079766723578955,True,-4804.0,0.0,-0.045731934975400935,0.0,105046.94372945419,213659.0562705458,5
倒接力31,603489.SH,未知,2024-11-07,26.88,25.06,2024-11-08,-0.0677083333333333,-72618.0,False,1481,2024-11-07,313902.0,150740.0,-2886.0,0.48021356984026864,-0.009193952252613873,-0.01914554862677458,True,-2970.0,84.0,-0.02870576893799497,0.0003991665469621934,103463.52353128944,210438.47646871058,5
倒接力31,600536.SH,未知,2024-11-08,62.48,68.21,2024-11-11,0.091709346991037,91680.0,True,718,2024-11-08,311016.0,75852.0,5999.999999999985,0.24388455899374953,0.019291612007099265,0.0791014080050623,True,5999.999999999985,0.0,0.05852957047631494,0.0,102512.28483605557,208503.71516394443,4
倒接力31,002992.SZ,未知,2024-11-11,65.43,72.5,2024-11-12,0.1080544092923734,118069.0,True,1302,2024-11-11,317016.0,80439.0,6560.999999999996,0.2537379816791582,0.020696116284351567,0.0815649125424234,True,6560.999999999996,0.0,0.06279075051919954,0.0,104489.91206107399,212526.087938926,4
倒接力31,603009.SH,未知,2024-11-12,31.52,30.14,2024-11-13,-0.0437817258883248,-52992.0,False,28,2024-11-12,323577.0,94062.0,-3642.0,0.2906943324154683,-0.011255435336874994,-0.038719142693117305,True,-3642.0,0.0,-0.034148302150634316,0.0,106652.44743163165,216924.55256836835,5
倒接力31,000795.SZ,未知,2024-11-13,15.27,12.42,2024-11-14,-0.1866404715127701,-216315.0,False,4,2024-11-13,319935.0,176050.0,-22042.0,0.5502680231922109,-0.06889524434650789,-0.1252030673104232,True,-7930.0,-14112.0,-0.075200071278908,-0.06579543284517307,105452.02770604547,214482.97229395452,3
倒接力31,002779.SZ,未知,2024-11-14,55.51,58.74,2024-11-15,0.0581877139254189,54587.0,True,37,2024-11-14,297893.0,83067.0,5043.0,0.2788484455828099,0.01692889728862377,0.06071002925349417,True,5043.0,0.0,0.05136123858266352,0.0,98186.88449040275,199706.11550959724,5
倒接力31,600345.SH,未知,2024-11-18,27.17,26.65,2024-11-19,-0.0191387559808613,-19084.00000000012,False,2,2024-11-18,302936.0,95844.0,-2569.0,0.31638365859455464,-0.00848033908152217,-0.02680397312299153,True,-2569.0,0.0,-0.025728829905574707,0.0,99849.08017303074,203086.91982696927,5
倒接力31,002501.SZ,未知,2024-11-19,1.81,1.69,2024-11-20,-0.0662983425414365,-64848.0,False,2,2024-11-19,300367.0,151717.0,-4180.0,0.5051054210349339,-0.013916309048597216,-0.027551296163251318,True,-4180.0,0.0,-0.042221230187000976,0.0,99002.32611618534,201364.67388381466,5
倒接力31,600292.SH,未知,2024-11-20,15.0,14.99,2024-11-21,-0.0006666666666666,-608.0,False,387,2024-11-20,296187.0,91606.0,1332.0,0.3092843372599067,0.004497158889485359,0.014540532279545009,True,1332.0,0.0,0.013644104912977538,0.0,97624.5791494225,198562.4208505775,5
倒接力31,002392.SZ,未知,2024-11-21,4.84,4.73,2024-11-22,-0.0227272727272726,-20734.999999999884,False,113,2024-11-21,297519.0,96892.0,-873.0,0.32566659608293924,-0.002934266382987305,-0.009010031787970111,True,-873.0,0.0,-0.008902384673511825,0.0,98063.61239337659,199455.3876066234,5
倒接力31,002713.SZ,未知,2024-11-22,4.78,4.57,2024-11-25,-0.0439330543933054,-39186.0,False,12,2024-11-22,296646.0,96334.0,-4477.0,0.32474397092831186,-0.015092062593124464,-0.04647372682541989,True,-4477.0,0.0,-0.04578839450286325,0.0,97775.86763213642,198870.13236786358,5
倒接力31,603585.SH,未知,2024-11-25,13.73,15.85,2024-11-28,0.154406409322651,131652.0,True,655,2024-11-25,292169.0,92828.0,11782.0,0.3177202235692356,0.04032597571953219,0.12692291119058904,True,11782.0,0.0,0.12234654299671555,0.0,96300.22811773515,195868.77188226485,5
倒接力31,003021.SZ,未知,2024-12-02,78.0,80.46,2024-12-03,0.0315384615384614,30995.999999999884,True,418,2024-12-02,303951.0,79220.0,1239.999999999989,0.2606341153672796,0.004079604936321937,0.015652612976520944,True,1239.999999999989,0.0,0.012377271767030542,0.0,100183.62877859635,203767.37122140365,5
倒接力31,600635.SH,未知,2024-12-03,4.63,4.51,2024-12-05,-0.0259179265658747,-26316.0,False,88,2024-12-03,305191.0,99334.0,-2820.0,0.32548141983217066,-0.009240115206542788,-0.028389071214287152,True,-2820.0,0.0,-0.028033944182144815,0.0,100592.33840510016,204598.66159489984,5
倒接力31,603669.SH,未知,2024-12-04,7.5,8.78,2024-12-05,0.1706666666666665,168704.0,True,208,2024-12-04,302371.0,39338.0,6318.0,0.1300984552089982,0.020894860948966667,0.16060806345009915,True,6318.0,0.0,0.06339372967149123,0.0,99662.8536093415,202708.1463906585,2
倒接力31,000903.SZ,未知,2024-12-05,4.13,4.92,2024-12-06,0.1912832929782082,221437.0,True,579,2024-12-05,308689.0,100767.0,19773.000000000004,0.3264353443109408,0.06405476061667245,0.1962249545982316,True,19773.000000000004,0.0,0.1943382245339246,0.0,101745.29507728592,206943.7049227141,5
倒接力31,600178.SH,未知,2024-12-06,13.54,13.82,2024-12-12,0.0206794682422452,28504.0,True,770,2024-12-06,328462.0,104908.0,2888.0,0.3193915886769246,0.008792493500009133,0.027528882449384222,True,2888.0,0.0,0.026675887312161698,0.0,108262.56559733416,220199.43440266582,5
倒接力31,002403.SZ,未知,2024-12-09,16.06,20.9,2024-12-11,0.3013698630136986,423983.99999999977,True,151,2024-12-09,331350.0,106405.0,29444.999999999978,0.32112569790252,0.08886373924852868,0.2767257177764201,True,29444.999999999978,0.0,0.26960714777083533,0.0,109214.46350164304,222135.53649835696,5
倒接力31,603015.SH,未知,2024-12-11,13.42,12.04,2024-12-12,-0.1028315946348733,-188370.0,False,34,2024-12-11,360795.0,116561.0,-9405.0,0.3230671156751064,-0.026067434415665405,-0.08068736541381766,True,-9405.0,0.0,-0.07908700108663529,0.0,118919.669108421,241875.33089157898,4
倒接力31,002495.SZ,未知,2024-12-12,3.16,3.08,2024-12-13,-0.0253164556962025,-41600.0,False,419,2024-12-12,351390.0,115543.0,881.0,0.32881698397791626,0.002507185748029255,0.007624866932657106,True,881.0,0.0,0.00760664815788795,0.0,115819.7384332046,235570.2615667954,4
倒接力31,605388.SH,未知,2024-12-13,8.21,7.7,2024-12-16,-0.0621193666260658,-99501.00000000023,False,2,2024-12-13,352271.0,114354.0,-5784.0,0.3246193981338231,-0.016419177281127312,-0.05057977858229708,True,-5784.0,0.0,-0.04981477926703076,0.0,116110.12003074482,236160.87996925518,5
倒接力31,002402.SZ,未知,2024-12-16,21.98,20.41,2024-12-17,-0.0714285714285714,-107231.0,False,2,2024-12-16,346487.0,108900.0,-6850.0,0.3142975061113404,-0.019769861495525086,-0.06290174471992654,True,-6850.0,0.0,-0.059980550162604486,0.0,114203.68738582704,232283.31261417296,5
倒接力31,002529.SZ,未知,2024-12-17,10.35,9.4,2024-12-18,-0.0917874396135265,-127965.0,False,29,2024-12-17,339637.0,166777.0,-9797.000000000007,0.49104485082602894,-0.02884550269846927,-0.058743112059816444,True,-8417.0,-1380.0000000000073,-0.07518810673638275,-0.006060842859464924,111945.896303931,227691.10369606898,6
倒接力31,002181.SZ,未知,2024-12-18,8.88,10.12,2024-12-19,0.1396396396396394,176948.0,True,667,2024-12-18,329840.0,42960.0,5615.999999999993,0.1302449672568518,0.017026437060392897,0.13072625698324006,True,5615.999999999993,0.0,0.05165716828226063,0.0,108716.7606500134,221123.2393499866,2
倒接力31,000788.SZ,未知,2024-12-19,7.1,6.81,2024-12-20,-0.0408450704225352,-58957.0,False,6,2024-12-19,335456.0,108120.0,-5970.0,0.322307545549938,-0.017796670800343414,-0.055216426193118756,True,-5970.0,0.0,-0.05399401032268108,0.0,110567.81973263065,224888.18026736935,5
倒接力31,603629.SH,未知,2024-12-20,19.57,21.89,2024-12-23,0.118548799182422,164024.0,True,770,2024-12-20,329486.0,102588.0,9051.000000000004,0.31135769046332773,0.027470059425893676,0.08822669318048898,True,9051.000000000004,0.0,0.08334247954835153,0.0,108600.08064373731,220885.9193562627,5
倒接力31,002045.SZ,未知,2024-12-23,22.97,21.73,2024-12-24,-0.0539834566826294,-83576.0,False,16,2024-12-23,338537.0,106106.0,-3974.9999999999964,0.3134251204447372,-0.011741700316361273,-0.03746253746253743,True,-3974.9999999999964,0.0,-0.035623600346375156,0.0,111583.33131267762,226953.66868732238,5
倒接力31,603759.SH,未知,2024-12-24,8.48,8.31,2024-12-25,-0.0200471698113207,-29376.0,False,25,2024-12-24,334562.0,108323.0,-3617.0,0.3237755632737729,-0.010811150100728714,-0.033390877283679364,True,-3617.0,0.0,-0.03280036792766525,0.0,110273.15327610291,224288.8467238971,5
倒接力31,603719.SH,未知,2024-12-25,15.19,15.53,2024-12-26,0.0223831468071099,32130.0,True,2084,2024-12-25,330945.0,103782.0,269.0,0.3135928930789104,0.0008128238831225733,0.002591971632845773,True,269.0,0.0,0.0024660579289355095,0.0,109080.9736639543,221864.0263360457,5
倒接力31,603711.SH,未知,2024-12-26,18.9,18.79,2024-12-27,-0.0058201058201057,-8536.0,False,385,2024-12-26,331214.0,42020.0,-682.0,0.1268666179569704,-0.0020590917050607766,-0.016230366492146597,True,-682.0,0.0,-0.006247158248061384,0.0,109169.63728454262,222044.3627154574,2
倒接力31,603236.SH,未知,2024-12-27,73.18,71.2,2024-12-30,-0.0270565728341077,-39402.00000000023,False,28,2024-12-27,330532.0,79578.0,-1258.0000000000036,0.24075732455556498,-0.003805985502160165,-0.015808389253311263,True,-1258.0000000000036,0.0,-0.01154712714513127,0.0,108944.84698996552,221587.15301003447,5
倒接力31,001258.SZ,未知,2024-12-30,8.5,8.19,2024-12-31,-0.0364705882352941,-51801.0,False,5,2024-12-30,329274.0,106750.0,-4375.0,0.324198084270243,-0.013286806732387009,-0.040983606557377046,True,-4375.0,0.0,-0.040311358675586065,0.0,108530.20448178666,220743.79551821336,5
倒接力31,600398.SH,未知,2024-12-31,7.46,8.01,2025-01-02,0.0737265415549597,100870.0,True,170,2024-12-31,324899.0,104991.0,5547.0,0.32314965573916815,0.017072998070169498,0.052833099979998285,True,5547.0,0.0,0.051798431537097255,0.0,107088.18463021072,217810.81536978928,5
倒接力31,002269.SZ,未知,2025-01-03,2.31,2.43,2025-01-06,0.0519480519480519,76332.0,True,50,2025-01-03,330446.0,108100.0,4652.0,0.3271336315161933,0.014077943143509075,0.04303422756706753,True,4652.0,0.0,0.04271161814141545,0.0,108916.50099974027,221529.49900025973,5
倒接力31,002552.SZ,未知,2025-01-06,14.46,15.13,2025-01-07,0.0463347164591977,71623.0,True,46,2025-01-06,335098.0,43395.0,1995.0,0.12949943001748743,0.005953482264889674,0.04597303836847563,True,1995.0,0.0,0.018062500929114725,0.0,110449.82130820455,224648.17869179545,2
倒接力31,601226.SH,未知,2025-01-07,7.53,7.35,2025-01-08,-0.0239043824701196,-38664.0,False,15,2025-01-07,337093.0,109044.0,-3939.0,0.32348343038864646,-0.011685202599875998,-0.03612303290414878,True,-3939.0,0.0,-0.03545218973135974,0.0,111107.38236052319,225985.6176394768,5
倒接力31,002187.SZ,未知,2025-01-08,7.37,7.68,2025-01-09,0.0420624151967435,66402.0,True,549,2025-01-08,333154.0,108148.0,3980.0,0.324618644830919,0.011946427177821668,0.036801420275918185,True,3980.0,0.0,0.036244729117876025,0.0,109809.07008729858,223344.92991270142,5
